id,orderID,userID,goodsID,orderAmount,payment,chanelID,platfromType,orderTime,payTime,chargeback
86679,sys-2019-322830068,user-202200,PR000658,797.22,7191.893120807861,渠道-0896,Wech atMP,2019-11-13 12:12:24,2019-11-13 12:13:02,是
26711,sys-2019-318219953,user-296942,PR000268,2054.8,2052.28,渠道-0396,Wech atMP,2019-05-09 16:34:20,2019-05-09 16:34:34,否
4732,sys-2019-342915143,user-130904,PR000873,788.6,788.6,渠道-0530,Wech atMP,2019-01-22 13:21:06,2019-01-22 13:21:23,否
94704,sys-2019-233745120,user-209786,PR000029,379.62,356.61,渠道-0465,APP ,2019-12-04 13:32:28,2019-12-04 13:32:42,是
11474,sys-2019-369031294,user-119847,PR000225,867.44,827.63,渠道-0896,Wech atMP,2019-03-01 11:30:04,2019-03-01 11:30:15,否
47179,sys-2019-361858488,user-183517,PR000782,257.61,257.61,渠道-0007,APP ,2019-07-09 16:55:29,2019-07-09 16:56:00,否
85050,sys-2019-437781435,user-194475,PR000654,705.65,698.17,渠道-0396,WEB ,2019-11-08 19:52:21,2019-11-08 19:54:19,否
10861,sys-2019-289504179,user-258821,PR000515,580.49,516.53,渠道-0896,Wech atMP,2019-02-26 09:37:00,2019-02-26 09:37:57,否
35356,sys-2019-278173635,user-160257,PR000345,1987.97,1928.54,渠道-0985,We c hatMP,2019-06-05 11:43:02,2019-06-05 11:43:22,否
20694,sys-2019-253697006,user-132517,PR000342,755.58,742.48,渠道-0283,Wech atMP,2019-04-15 12:26:02,2019-04-15 12:26:15,否
79444,sys-2019-298157618,user-184540,PR000564,702.54,357.22,渠道-0530,APP ,2019-10-21 20:02:52,2019-10-21 20:03:14,否
32700,sys-2019-249791189,user-266492,PR000792,366.54,366.54,渠道-0318,Wech atMP,2019-05-28 14:57:06,2019-05-28 14:57:24,否
7966,sys-2019-333622085,user-204808,PR000363,762.21,762.21,渠道-9527,APP ,2019-02-09 14:58:24,2019-02-09 14:58:43,否
87879,sys-2019-335007346,user-150243,PR000898,1814.8,1755.28,渠道-0568,Wech atMP,2019-11-16 15:07:54,2019-11-16 15:08:17,否
98480,sys-2019-339916446,user-211810,PR000703,1342.05,1342.05,渠道-0530,APP ,2019-12-14 21:12:05,2019-12-14 21:12:22,否
8085,sys-2019-308719391,user-248286,PR000812,512.17,512.17,渠道-0396,WE B ,2019-02-10 14:12:45,2019-02-10 14:12:57,否
102613,sys-2019-256845108,user-163915,PR000912,1743.6,1573.01,渠道-0396,APP ,2019-12-26 21:11:18,2019-12-26 21:11:28,否
70000,sys-2019-286517190,user-158052,PR000849,2094.74,2094.74,渠道-0530,Wech atMP,2019-09-19 22:04:13,2019-09-19 22:04:36,否
31375,sys-2019-226650348,user-118977,PR000431,588.19,554.65,渠道-0896,Wech atMP,2019-05-23 23:16:30,2019-05-23 23:20:00,否
25556,sys-2019-289465259,user-233996,PR000906,422.39,422.39,渠道-9527,APP ,2019-05-06 09:13:53,2019-05-06 09:15:32,否
25498,sys-2019-306666714,user-163243,PR000732,2223.61,2097.15,渠道-0896,APP ,2019-05-05 20:17:48,2019-05-05 20:18:03,否
82904,sys-2019-314536414,user-116207,PR000812,752.43,752.43,渠道-0007,Wech atMP,2019-11-02 16:29:42,2019-11-02 16:29:56,否
42806,sys-2019-313628605,user-123372,PR000778,2089.23,2032.32,渠道-0765,AP P ,2019-06-25 20:19:23,2019-06-25 20:19:44,否
49633,sys-2019-260454662,user-172068,PR000962,111.77,70.59,渠道-0396,ALiM P,2019-07-17 19:11:58,2019-07-17 19:37:00,否
79194,sys-2019-251106888,user-254355,PR000345,487.35,393.82,渠道-0896,APP ,2019-10-21 11:41:36,2019-10-21 11:42:00,否
13959,sys-2019-377175622,user-158869,PR000795,746.95,746.95,渠道-0396,APP ,2019-03-15 14:03:23,2019-03-15 14:04:05,否
101096,sys-2019-299847056,user-131891,PR000055,227.85,227.85,渠道-0007,APP ,2019-12-22 13:51:50,2019-12-22 13:52:40,否
67177,sys-2019-290139948,user-166143,PR000068,479.41,142.88,渠道-0465,AP P ,2019-09-10 11:32:08,2019-09-10 11:34:43,否
5107,sys-2019-350684985,user-260158,PR000445,464.3,426.65,渠道-0465,APP ,2019-01-24 18:07:23,2019-01-24 18:07:52,否
38121,sys-2019-240207677,user-230994,PR000904,1812.11,1784.05,渠道-0789,Wech atMP,2019-06-11 23:11:51,2019-06-11 23:12:06,否
44814,sys-2019-237687146,user-225907,PR000133,482.0,482.0,渠道-0396,Wech atMP,2019-07-01 14:28:59,2019-07-01 14:29:07,否
46177,sys-2019-254477826,user-281881,PR000264,586.07,504.7,渠道-0765,APP ,2019-07-06 00:07:49,2019-07-06 00:07:57,否
47363,sys-2019-286802414,user-185264,PR000449,,,渠道-0896,WEB ,2019-07-10 10:07:29,2019-07-10 10:07:44,否
61128,sys-2019-276043446,user-131408,PR000857,2166.34,2065.6,渠道-0985,Wech atMP,2019-08-22 20:32:14,2019-08-22 20:32:42,否
47263,sys-2019-262422474,user-258558,PR000972,688.32,688.32,渠道-0318,ALiM P,2019-07-09 20:12:08,2019-07-09 20:13:12,否
102125,sys-2019-275541255,user-229446,PR000072,478.83,401.98,渠道-0318,APP ,2019-12-25 13:38:47,2019-12-25 13:39:08,否
74525,sys-2019-351142101,user-276885,PR000061,831.74,458.65,渠道-0465,APP ,2019-10-05 01:13:07,2019-10-05 01:13:40,否
43010,sys-2019-292908149,user-243050,PR000631,179.49,179.49,渠道-0396,APP ,2019-06-26 12:54:21,2019-06-26 12:54:44,否
14759,sys-2019-354485944,user-148952,PR000536,792.17,743.3,渠道-0896,APP ,2019-03-18 20:14:30,2019-03-18 20:14:56,
22796,sys-2019-318780684,user-183034,PR000149,3338.73,3304.8,渠道-0530,WE B ,2019-04-24 15:26:23,2019-04-24 15:27:04,否
51035,sys-2019-308575256,user-230008,PR000469,3330.5,3292.59,渠道-0765,APP ,2019-07-22 18:58:56,2019-07-22 18:59:19,否
20784,sys-2019-375844828,user-180219,PR000383,235.42,235.42,渠道-0985,We c hatMP,2019-04-15 14:20:32,2019-04-15 14:22:19,否
102942,sys-2019-323396846,user-117226,PR000206,,,渠道-0765,APP ,2019-12-27 20:34:54,2019-12-27 20:35:08,否
33490,sys-2019-344267107,user-290357,PR000841,1435.19,1435.19,渠道-0007,APP ,2019-05-30 21:22:23,2019-05-30 21:31:07,否
94081,sys-2019-245722169,user-249229,PR000974,368.91,368.91,渠道-0330,Wech atMP,2019-12-02 14:05:04,2019-12-02 14:05:20,否
103931,sys-2019-242481461,user-203991,PR000626,760.75,676.47,渠道-0896,AP P ,2019-12-30 15:56:40,2019-12-30 15:56:51,否
8148,sys-2019-378604722,user-205420,PR000887,1808.84,1808.84,渠道-0168,APP ,2019-02-10 20:53:51,2019-02-10 20:54:05,否
58846,sys-2019-326978488,user-196406,PR000573,123.43,41.74,渠道-0985,APP ,2019-08-16 18:37:18,2019-08-16 18:38:17,否
59292,sys-2019-308783090,user-178891,PR000770,1516.62,1349.69,渠道-0465,APP ,2019-08-17 20:38:06,2019-08-17 20:38:36,是
81925,sys-2019-347329709,user-237100,PR000290,520.45,520.45,渠道-0896,APP ,2019-10-30 12:56:50,2019-10-30 12:57:33,否
27146,sys-2019-272322220,user-160788,PR000580,501.58,486.45,渠道-0283,WEB ,2019-05-11 15:08:13,2019-05-11 15:10:06,是
32216,sys-2019-258781429,user-193011,PR000900,214.33,214.33,渠道-0896,APP ,2019-05-27 13:26:14,2019-05-27 13:26:25,是
101942,sys-2019-345715233,user-193678,PR000000,2139.91,2126.54,渠道-0283,APP ,2019-12-24 21:03:14,2019-12-24 21:03:40,否
6059,sys-2019-334531764,user-256181,PR000748,437.68,385.16,渠道-0530,WEB ,2019-01-29 13:14:37,2019-01-29 13:15:24,否
13820,sys-2019-368689885,user-128922,PR000280,680.01,680.01,渠道-0330,APP ,2019-03-14 13:33:01,2019-03-14 13:33:17,否
8147,sys-2019-295604851,user-296976,PR000123,2229.95,2162.64,渠道-0283,WEB ,2019-02-10 20:52:30,2019-02-10 20:52:42,否
68117,sys-2019-238186141,user-143676,PR000021,506.76,506.76,渠道-9527,We c hatMP,2019-09-13 18:08:49,2019-09-13 18:10:20,否
51951,sys-2019-299173071,user-176439,PR000919,585.7,551.75,渠道-9527,Wech atMP,2019-07-25 15:28:14,2019-07-25 15:28:38,否
35506,sys-2019-252616273,user-199291,PR000188,511.93,511.93,渠道-9527,APP ,2019-06-05 14:21:27,2019-06-05 14:21:38,否
73506,sys-2019-195684472,user-147196,PR000795,869.13,814.41,渠道-0985,We c hatMP,2019-10-01 14:45:13,2019-10-01 14:45:58,否
35475,sys-2019-255533235,user-219928,PR000829,1243.08,1243.08,渠道-0168,APP ,2019-06-05 13:50:03,2019-06-05 13:50:27,否
54825,sys-2019-223022104,user-168265,PR000329,1273.65,1047.64,渠道-0396,Wech atMP,2019-08-02 20:30:12,2019-08-02 20:30:23,否
19809,sys-2019-279595512,user-163726,PR000724,559.84,449.19,渠道-0985,APP ,2019-04-11 12:59:12,2019-04-11 12:59:31,否
18691,sys-2019-309175962,user-284283,PR000266,287.7,200.23,渠道-0789,APP ,2019-04-06 11:45:25,2019-04-06 11:45:56,否
62253,sys-2019-235537371,user-196381,PR000369,107.77,92.37,渠道-0396,APP ,2019-08-26 19:17:46,2019-08-26 19:17:54,否
66979,sys-2019-145828979,user-165345,PR000679,1221.0,1165.27,渠道-0168,APP ,2019-09-09 18:23:42,2019-09-09 18:23:58,否
8011,sys-2019-308173612,user-152354,PR000698,3195.02,3141.89,渠道-0007,Wech atMP,2019-02-09 20:17:32,2019-02-09 20:17:47,是
63206,sys-2019-225084879,user-120176,PR000217,533.76,533.76,渠道-0283,Wech atMP,2019-08-29 14:27:23,2019-08-29 14:30:30,否
7745,sys-2019-323197319,user-114613,PR000515,588.56,546.09,渠道-0789,WEB ,2019-02-08 12:31:36,2019-02-08 12:31:56,否
20513,sys-2019-334513374,user-298497,PR000080,489.71,489.71,渠道-0530,APP ,2019-04-14 19:06:51,2019-04-14 19:07:30,否
69027,sys-2019-298512858,user-134044,PR000026,402.39,381.09,渠道-0530,Wech atMP,2019-09-16 16:13:52,2019-09-16 16:14:32,否
102918,sys-2019-295918558,user-168088,PR000490,1867.28,1748.78,渠道-0465,Wech atMP,2019-12-27 19:49:17,2019-12-27 19:49:35,否
40882,sys-2019-285229555,user-203001,PR000355,2181.23,2139.63,渠道-0896,AP P ,2019-06-20 12:57:35,2019-06-20 12:58:19,否
22863,sys-2019-339071691,user-285626,PR000298,6231.05,6143.44,渠道-0765,Wech atMP,2019-04-24 19:19:48,2019-04-24 19:20:28,是
96072,sys-2019-290097029,user-266160,PR000019,707.87,671.39,渠道-9527,We c hatMP,2019-12-08 10:40:29,2019-12-08 10:40:41,否
4218,sys-2019-355012014,user-103851,PR000179,470.45,470.45,渠道-0765,Wech atMP,2019-01-20 18:31:49,2019-01-20 18:32:51,否
13964,sys-2019-288655609,user-192461,PR000906,536.97,508.98,渠道-0530,APP ,2019-03-15 14:18:07,2019-03-15 14:18:41,否
93564,sys-2019-310918633,user-130993,PR000515,1060.02,1014.78,渠道-0530,APP ,2019-12-01 12:19:29,2019-12-01 12:20:28,是
62853,sys-2019-365452310,user-176851,PR000982,479.44,479.44,渠道-0283,APP ,2019-08-28 12:11:16,2019-08-28 12:11:32,否
57713,sys-2019-282529798,user-150539,PR000747,1533.44,1533.44,渠道-0765,ALiM P,2019-08-13 14:30:44,2019-08-13 14:31:56,否
28598,sys-2019-228080196,user-288627,PR000470,2671.28,2488.21,渠道-0191,APP ,2019-05-15 15:22:23,2019-05-15 15:22:35,否
84599,sys-2019-303204140,user-106068,PR000618,210.2,159.54,渠道-0530,APP ,2019-11-07 14:08:41,2019-11-07 14:08:56,否
8235,sys-2019-299147990,user-208109,PR000572,564.45,479.6,渠道-0007,Wech atMP,2019-02-11 15:07:58,2019-02-11 15:08:11,否
5180,sys-2019-354440480,user-181195,PR000350,639.3,639.3,渠道-0168,APP ,2019-01-25 10:38:22,2019-01-25 10:38:35,否
39361,sys-2019-268606753,user-124825,PR000465,115.21,84.45,渠道-0896,Wech atMP,2019-06-16 14:17:18,2019-06-16 14:19:50,
57218,sys-2019-283450563,user-174166,PR000344,1182.8,1069.2,渠道-9527,AP P ,2019-08-11 21:24:41,2019-08-11 21:25:21,否
16543,sys-2019-343735647,user-197360,PR000061,636.57,591.56,渠道-0896,Wech atMP,2019-03-28 10:36:39,2019-03-28 10:37:21,否
33857,sys-2019-325752557,user-278004,PR000344,224.19,205.79,渠道-0396,Wech atMP,2019-06-01 10:44:50,2019-06-01 10:45:03,否
92433,sys-2019-300028990,user-199644,PR000471,809.18,809.18,渠道-0465,AP P ,2019-11-28 14:13:07,2019-11-28 14:13:25,否
21236,sys-2019-378271185,user-111539,PR000567,1134.85,1086.68,渠道-9527,Wech atMP,2019-04-16 16:34:51,2019-04-16 16:35:30,否
19954,sys-2019-344561760,user-170893,PR000830,585.26,462.98,渠道-0530,Wech atMP,2019-04-11 21:25:17,2019-04-11 21:25:34,是
98667,sys-2019-294703669,user-148633,PR000623,290.44,233.85,渠道-0985,APP ,2019-12-15 13:15:40,2019-12-15 13:17:39,否
32899,sys-2019-349032479,user-189214,PR000717,815.01,734.46,渠道-0765,Wech atMP,2019-05-28 22:53:07,2019-05-28 22:53:26,否
87235,sys-2019-311626671,user-232570,PR000998,2767.55,2475.59,渠道-0191,We c hatMP,2019-11-14 22:05:49,2019-11-14 22:06:08,是
99395,sys-2019-330470723,user-257490,PR000751,367.88,252.09,渠道-9527,Wech atMP,2019-12-17 15:07:39,2019-12-17 15:07:55,否
86011,sys-2019-286087737,user-274109,PR000734,161.06,91.38,渠道-0530,APP ,2019-11-11 11:03:46,2019-11-11 11:04:02,否
80731,sys-2019-324723866,user-240928,PR000098,498.53,404.49,渠道-0789,Wech atMP,2019-10-26 13:37:12,2019-10-26 13:37:32,否
3039,sys-2019-295673968,user-223698,PR000519,436.3,418.43,渠道-0283,WEB ,2019-01-14 13:58:47,2019-01-14 13:59:18,否
89406,sys-2019-253617752,user-272382,PR000424,1928.86,1880.47,渠道-0568,APP ,2019-11-20 14:35:32,2019-11-20 14:35:53,否
13454,sys-2019-382296745,user-157633,PR000539,768.07,768.07,渠道-0896,Wech atMP,2019-03-12 12:18:06,2019-03-12 12:18:18,是
93343,sys-2019-315456640,user-117601,PR000862,3505.08,3505.08,渠道-0168,WEB ,2019-11-30 20:00:55,2019-11-30 20:06:12,否
52686,sys-2019-256553531,user-169479,PR000999,2095.96,1935.52,渠道-0896,Wech atMP,2019-07-27 21:42:34,2019-07-27 21:42:48,否
52712,sys-2019-356793352,user-179503,PR000732,375.15,273.99,渠道-0530,Wech atMP,2019-07-27 22:53:56,2019-07-27 22:54:25,是
11688,sys-2019-386206967,user-163019,PR000154,438.79,402.97,渠道-9527,WEB ,2019-03-02 18:34:14,2019-03-02 18:34:36,否
40923,sys-2019-387276079,user-158925,PR000225,486.13,439.09,渠道-0168,AP P ,2019-06-20 14:09:57,2019-06-20 14:10:13,否
74384,sys-2019-266265202,user-106876,PR000713,146.73,146.73,渠道-0007,AP P ,2019-10-04 14:05:02,2019-10-04 14:05:16,是
34198,sys-2019-311760833,user-240276,PR000642,,,渠道-0530,APP ,2019-06-02 10:19:29,2019-06-02 10:21:38,是
33498,sys-2019-331391948,user-128820,PR000293,3385.56,3320.32,渠道-0789,WEB ,2019-05-30 22:06:25,2019-05-30 22:07:20,否
71358,sys-2019-201485217,user-260512,PR000549,908.04,903.22,渠道-0007,APP ,2019-09-24 15:12:47,2019-09-24 15:13:05,否
50393,sys-2019-208397367,user-235799,PR000250,455.14,172.89,渠道-0283,APP ,2019-07-20 15:51:37,2019-07-20 15:52:05,否
68214,sys-2019-263058375,user-191386,PR000255,1526.82,1475.78,渠道-0465,Wech atMP,2019-09-13 21:44:47,2019-09-13 21:44:58,否
29569,sys-2019-342997912,user-133301,PR000221,542.83,450.48,渠道-0530,Wech atMP,2019-05-19 11:16:31,2019-05-19 11:16:41,否
25336,sys-2019-263812481,user-121260,PR000405,3213.25,3113.32,渠道-0530,WEB ,2019-05-05 01:16:17,2019-05-05 01:17:37,否
54362,sys-2019-242148994,user-258829,PR000616,928.08,922.09,渠道-0396,Wech atMP,2019-08-01 14:03:50,2019-08-01 14:04:13,否
31071,sys-2019-337696674,user-179099,PR000617,2148.84,2148.84,渠道-0530,APP ,2019-05-22 20:24:10,2019-05-22 20:25:35,否
29529,sys-2019-285409812,user-115755,PR000450,479.84,479.84,渠道-0896,APP ,2019-05-18 23:03:05,2019-05-18 23:03:38,否
7432,sys-2019-304632552,user-266648,PR000881,518.33,436.27,渠道-9527,APP ,2019-02-07 07:20:53,2019-02-07 07:21:12,否
32632,sys-2019-350042566,user-244586,PR000794,950.88,859.9,渠道-0318,APP ,2019-05-28 13:45:56,2019-05-28 13:46:05,否
81750,sys-2019-341139664,user-210229,PR000449,444.59,444.59,渠道-0896,Wech atMP,2019-10-29 13:22:32,2019-10-29 13:22:54,否
83151,sys-2019-331834967,user-100828,PR000285,203.6,203.6,渠道-0765,APP ,2019-11-03 11:55:48,2019-11-03 11:56:02,否
99869,sys-2019-319169936,user-180106,PR000869,713.01,6338.929882036323,渠道-0396,APP ,2019-12-19 12:18:42,2019-12-19 12:19:14,是
50383,sys-2019-236345216,user-103753,PR000044,496.01,486.07,渠道-0896,Wech atMP,2019-07-20 15:17:56,2019-07-20 15:18:10,是
95137,sys-2019-307097181,user-170757,PR000402,1044.0,1035.27,渠道-0396,APP ,2019-12-05 18:40:41,2019-12-05 18:41:19,否
35619,sys-2019-341493804,user-184729,PR000632,2087.41,2069.98,渠道-0007,Wech atMP,2019-06-05 20:09:41,2019-06-05 20:12:59,是
95433,sys-2019-330126178,user-104224,PR000773,587.83,587.83,渠道-9527,Wech atMP,2019-12-06 16:23:40,2019-12-06 16:24:04,否
8755,sys-2019-357963704,user-281341,PR000335,462.71,462.71,渠道-0896,Wech atMP,2019-02-14 13:47:14,2019-02-14 13:47:31,否
89548,sys-2019-273701745,user-118014,PR000633,509.22,260.61,渠道-0896,We c hatMP,2019-11-20 21:13:46,2019-11-20 21:14:09,否
102361,sys-2019-326125446,user-278608,PR000067,537.72,537.72,渠道-0530,APP ,2019-12-26 10:34:37,2019-12-26 10:34:57,否
75776,sys-2019-166740973,user-208382,PR000403,352.96,301.87,渠道-0896,AP P ,2019-10-08 16:57:33,2019-10-08 16:57:45,否
89540,sys-2019-374365396,user-166661,PR000624,522.11,522.11,渠道-0007,APP ,2019-11-20 20:54:17,2019-11-20 20:54:42,否
97563,sys-2019-303811054,user-275057,PR000225,909.37,909.37,渠道-0765,Wech atMP,2019-12-12 13:10:14,2019-12-12 13:10:31,是
18173,sys-2019-268643189,user-278027,PR000135,1007.72,981.77,渠道-0896,APP ,2019-04-04 00:06:02,2019-04-04 00:06:19,否
21489,sys-2019-333407220,user-242260,PR000103,865.66,803.98,渠道-0396,Wech atMP,2019-04-17 15:20:09,2019-04-17 15:20:23,是
66296,sys-2019-285636177,user-137829,PR000622,486.51,432.18,渠道-0168,APP ,2019-09-08 08:56:09,2019-09-08 08:56:25,否
42586,sys-2019-312874572,user-136442,PR000641,852.5,788.66,渠道-9527,Wech atMP,2019-06-25 13:18:37,2019-06-25 13:25:39,否
19671,sys-2019-303942754,user-229167,PR000958,601.14,571.49,渠道-0530,APP ,2019-04-10 20:19:34,2019-04-10 20:19:52,否
92216,sys-2019-404796844,user-241577,PR000234,810.44,783.09,渠道-0168,APP ,2019-11-27 20:28:02,2019-11-27 20:35:52,否
54061,sys-2019-313246922,user-227379,PR000912,1292.71,1269.73,渠道-0465,Wech atMP,2019-07-31 15:15:27,2019-07-31 15:15:46,否
53771,sys-2019-273320566,user-118747,PR000876,359.61,348.71,渠道-0396,APP ,2019-07-30 20:26:25,2019-07-30 20:27:08,否
12837,sys-2019-309880930,user-222243,PR000153,692.25,692.25,渠道-0896,WEB ,2019-03-09 13:31:19,2019-03-09 13:32:22,否
42351,sys-2019-265567450,user-124913,PR000059,880.03,880.03,渠道-0530,We c hatMP,2019-06-24 19:59:14,2019-06-25 09:10:47,否
53416,sys-2019-243878742,user-111278,PR000280,430.74,430.74,渠道-9527,APP ,2019-07-29 22:02:01,2019-07-29 22:12:13,否
42891,sys-2019-311288018,user-232650,PR000410,179.14,179.14,渠道-0896,WEB ,2019-06-25 23:15:01,2019-06-25 23:16:28,否
59569,sys-2019-295769854,user-192243,PR000026,448.39,378.92,渠道-0007,APP ,2019-08-18 15:35:25,2019-08-18 15:35:35,否
60365,sys-2019-319350088,user-287059,PR000955,543.42,472.08,渠道-9527,APP ,2019-08-20 17:43:17,2019-08-20 17:46:16,否
35629,sys-2019-323432278,user-159304,PR000704,4154.59,4108.71,渠道-0283,APP ,2019-06-05 20:43:49,2019-06-05 20:44:16,否
31335,sys-2019-281414131,user-172488,PR000047,632.52,535.4,渠道-0283,APP ,2019-05-23 20:56:39,2019-05-23 20:56:53,是
61538,sys-2019-261723109,user-147461,PR000156,485.45,462.33,渠道-0191,APP ,2019-08-24 13:07:09,2019-08-24 13:07:29,否
25097,sys-2019-286778588,user-138131,PR000510,159.84,159.84,渠道-0896,APP ,2019-05-03 23:58:23,2019-05-03 23:59:09,否
46363,sys-2019-259656113,user-145769,PR000687,509.45,390.01,渠道-0530,WEB ,2019-07-06 20:44:58,2019-07-06 20:45:28,否
37299,sys-2019-363638030,user-244170,PR000430,790.42,790.42,渠道-0530,APP ,2019-06-10 12:55:03,2019-06-10 12:55:40,否
21621,sys-2019-327320308,user-107631,PR000351,126.44,126.44,渠道-0530,AP P ,2019-04-18 13:31:00,2019-04-18 13:31:15,否
1821,sys-2019-330158441,user-288457,PR000088,359.66,359.66,渠道-0530,Wech atMP,2019-01-07 14:32:24,2019-01-07 14:34:46,否
2400,sys-2019-384047097,user-224015,PR000642,467.85,440.8,渠道-0330,Wech atMP,2019-01-11 12:34:46,2019-01-11 12:34:58,
53550,sys-2019-276489017,user-102348,PR000608,603.7,465.3,渠道-0283,APP ,2019-07-30 13:12:41,2019-07-30 13:13:23,否
96096,sys-2019-247719949,user-285850,PR000815,458.85,416.02,渠道-0283,APP ,2019-12-08 11:42:43,2019-12-08 11:43:13,否
47528,sys-2019-266455971,user-190586,PR000949,237.06,237.06,渠道-0896,Wech atMP,2019-07-10 14:35:04,2019-07-10 14:35:16,是
53812,sys-2019-274495619,user-103166,PR000344,1112.04,1079.85,渠道-0985,ALiM P,2019-07-30 22:16:22,2019-07-30 22:21:51,否
19105,sys-2019-335773732,user-107840,PR000850,411.18,386.58,渠道-0896,APP ,2019-04-08 15:50:02,2019-04-08 15:50:15,否
102525,sys-2019-290616977,user-175022,PR000561,775.52,775.52,渠道-0396,Wech atMP,2019-12-26 16:45:07,2019-12-26 16:45:27,是
96677,sys-2019-342481742,user-142682,PR000840,1589.2,1579.01,渠道-0283,We c hatMP,2019-12-09 19:42:11,2019-12-09 19:45:17,否
95378,sys-2019-248562667,user-159744,PR000746,289.52,289.52,渠道-0396,Wech atMP,2019-12-06 13:59:11,2019-12-06 13:59:22,否
79198,sys-2019-257254727,user-206264,PR000777,1393.6,1393.6,渠道-0568,AL i MP,2019-10-21 11:48:57,2019-10-21 11:50:44,是
42550,sys-2019-241622055,user-151335,PR000077,539.61,539.61,渠道-0530,WEB ,2019-06-25 12:49:44,2019-06-25 12:52:28,否
90072,sys-2019-292187378,user-106306,PR000255,484.57,115.72,渠道-0985,APP ,2019-11-22 13:40:16,2019-11-22 13:44:38,是
68705,sys-2019-260693703,user-204159,PR000669,332.09,332.09,渠道-0896,APP ,2019-09-15 20:08:33,2019-09-15 20:08:49,否
91907,sys-2019-320367283,user-222983,PR000097,4263.66,4257.18,渠道-0530,APP ,2019-11-26 21:33:11,2019-11-26 21:33:34,否
31265,sys-2019-298237779,user-122463,PR000959,1331.18,1323.76,渠道-0765,APP ,2019-05-23 17:45:01,2019-05-23 17:45:27,是
39527,sys-2019-279367680,user-234176,PR000801,1065.09,1033.67,渠道-0896,APP ,2019-06-16 21:57:58,2019-06-16 21:58:08,是
48796,sys-2019-254672852,user-168153,PR000393,1974.5,1933.32,渠道-0765,Wech atMP,2019-07-15 15:11:25,2019-07-15 15:11:35,否
58329,sys-2019-352763201,user-171319,PR000594,4647.07,4647.07,渠道-9527,APP ,2019-08-15 13:22:07,2019-08-15 13:22:39,否
94976,sys-2019-283618747,user-158293,PR000231,539.71,503.12,渠道-0283,We c hatMP,2019-12-05 12:05:42,2019-12-05 12:06:04,否
